timestamp,entity_type,entity_name,cpu_millicores,memory_mib
2026-09-22 09:12:39,node,fedroom-cluster-control-plane,77.0,1361.0
2026-09-22 09:12:39,node,fedroom-cluster-worker,32.0,2985.0
2026-09-22 09:12:39,node,fedroom-cluster-worker2,14.0,660.0
2026-09-22 09:12:39,pod,coordinator-64984cccbc-qwjpv,3.0,172.0
2026-09-22 09:12:39,pod,minio-669c7f68f7-czvtl,1.0,112.0
2026-09-22 09:12:39,pod,mlflow-86855856c4-qr2hp,11.0,2144.0
2026-09-22 09:12:43,node,fedroom-cluster-control-plane,77.0,1361.0
2026-09-22 09:12:43,node,fedroom-cluster-worker,32.0,2985.0
2026-09-22 09:12:43,node,fedroom-cluster-worker2,14.0,660.0
2026-09-22 09:12:43,pod,coordinator-64984cccbc-qwjpv,3.0,172.0
2026-09-22 09:12:43,pod,minio-669c7f68f7-czvtl,1.0,112.0
2026-09-22 09:12:43,pod,mlflow-86855856c4-qr2hp,11.0,2144.0
2026-09-22 09:12:46,node,fedroom-cluster-control-plane,77.0,1361.0
2026-09-22 09:12:46,node,fedroom-cluster-worker,32.0,2985.0
2026-09-22 09:12:46,node,fedroom-cluster-worker2,14.0,660.0
2026-09-22 09:12:46,pod,coordinator-64984cccbc-qwjpv,3.0,172.0
2026-09-22 09:12:46,pod,minio-669c7f68f7-czvtl,1.0,112.0
2026-09-22 09:12:46,pod,mlflow-86855856c4-qr2hp,11.0,2144.0
2026-09-22 09:12:49,node,fedroom-cluster-control-plane,77.0,1361.0
2026-09-22 09:12:49,node,fedroom-cluster-worker,32.0,2985.0
2026-09-22 09:12:49,node,fedroom-cluster-worker2,14.0,660.0
2026-09-22 09:12:49,pod,coordinator-64984cccbc-qwjpv,3.0,172.0
2026-09-22 09:12:49,pod,minio-669c7f68f7-czvtl,1.0,112.0
2026-09-22 09:12:49,pod,mlflow-86855856c4-qr2hp,11.0,2144.0
2026-09-22 09:12:52,node,fedroom-cluster-control-plane,91.0,1360.0
2026-09-22 09:12:52,node,fedroom-cluster-worker,32.0,2985.0
2026-09-22 09:12:52,node,fedroom-cluster-worker2,134.0,963.0
2026-09-22 09:12:52,pod,coordinator-64984cccbc-qwjpv,3.0,172.0
2026-09-22 09:12:52,pod,fedroom-clients-0-z8f6m,157.0,296.0
2026-09-22 09:12:52,pod,minio-669c7f68f7-czvtl,4.0,113.0
2026-09-22 09:12:52,pod,mlflow-86855856c4-qr2hp,11.0,2144.0
2026-09-22 09:12:55,node,fedroom-cluster-control-plane,91.0,1360.0
2026-09-22 09:12:55,node,fedroom-cluster-worker,32.0,2985.0
2026-09-22 09:12:55,node,fedroom-cluster-worker2,134.0,963.0
2026-09-22 09:12:55,pod,coordinator-64984cccbc-qwjpv,3.0,172.0
2026-09-22 09:12:55,pod,fedroom-clients-0-z8f6m,157.0,296.0
2026-09-22 09:12:55,pod,minio-669c7f68f7-czvtl,4.0,113.0
2026-09-22 09:12:55,pod,mlflow-86855856c4-qr2hp,11.0,2144.0
2026-09-22 09:12:58,node,fedroom-cluster-control-plane,91.0,1360.0
2026-09-22 09:12:58,node,fedroom-cluster-worker,32.0,2985.0
2026-09-22 09:12:58,node,fedroom-cluster-worker2,134.0,963.0
2026-09-22 09:12:58,pod,coordinator-64984cccbc-qwjpv,3.0,172.0
2026-09-22 09:12:58,pod,fedroom-clients-0-z8f6m,157.0,296.0
2026-09-22 09:12:58,pod,minio-669c7f68f7-czvtl,4.0,113.0
2026-09-22 09:12:58,pod,mlflow-86855856c4-qr2hp,11.0,2144.0
2026-09-22 09:13:01,node,fedroom-cluster-control-plane,91.0,1360.0
2026-09-22 09:13:01,node,fedroom-cluster-worker,32.0,2985.0
2026-09-22 09:13:01,node,fedroom-cluster-worker2,134.0,963.0
2026-09-22 09:13:01,pod,coordinator-64984cccbc-qwjpv,3.0,172.0
2026-09-22 09:13:01,pod,fedroom-clients-0-z8f6m,157.0,296.0
2026-09-22 09:13:01,pod,minio-669c7f68f7-czvtl,4.0,113.0
2026-09-22 09:13:01,pod,mlflow-86855856c4-qr2hp,11.0,2144.0
2026-09-22 09:13:04,node,fedroom-cluster-control-plane,86.0,1358.0
2026-09-22 09:13:04,node,fedroom-cluster-worker,35.0,2984.0
2026-09-22 09:13:04,node,fedroom-cluster-worker2,85.0,989.0
2026-09-22 09:13:04,pod,coordinator-64984cccbc-qwjpv,3.0,173.0
2026-09-22 09:13:04,pod,fedroom-clients-0-z8f6m,23.0,297.0
2026-09-22 09:13:04,pod,minio-669c7f68f7-czvtl,1.0,113.0
2026-09-22 09:13:04,pod,mlflow-86855856c4-qr2hp,11.0,2145.0
2026-09-22 09:13:07,node,fedroom-cluster-control-plane,86.0,1358.0
2026-09-22 09:13:07,node,fedroom-cluster-worker,35.0,2984.0
2026-09-22 09:13:07,node,fedroom-cluster-worker2,85.0,989.0
2026-09-22 09:13:07,pod,coordinator-64984cccbc-qwjpv,3.0,173.0
2026-09-22 09:13:07,pod,fedroom-clients-0-z8f6m,23.0,297.0
2026-09-22 09:13:07,pod,minio-669c7f68f7-czvtl,1.0,113.0
2026-09-22 09:13:07,pod,mlflow-86855856c4-qr2hp,11.0,2145.0
2026-09-22 09:13:10,node,fedroom-cluster-control-plane,86.0,1358.0
2026-09-22 09:13:10,node,fedroom-cluster-worker,35.0,2984.0
2026-09-22 09:13:10,node,fedroom-cluster-worker2,85.0,989.0
2026-09-22 09:13:10,pod,coordinator-64984cccbc-qwjpv,3.0,173.0
2026-09-22 09:13:10,pod,fedroom-clients-0-z8f6m,23.0,297.0
2026-09-22 09:13:10,pod,minio-669c7f68f7-czvtl,1.0,113.0
2026-09-22 09:13:10,pod,mlflow-86855856c4-qr2hp,11.0,2145.0
2026-09-22 09:13:14,node,fedroom-cluster-control-plane,86.0,1358.0
2026-09-22 09:13:14,node,fedroom-cluster-worker,35.0,2984.0
2026-09-22 09:13:14,node,fedroom-cluster-worker2,85.0,989.0
2026-09-22 09:13:14,pod,coordinator-64984cccbc-qwjpv,3.0,173.0
2026-09-22 09:13:14,pod,fedroom-clients-0-z8f6m,23.0,297.0
2026-09-22 09:13:14,pod,minio-669c7f68f7-czvtl,1.0,113.0
2026-09-22 09:13:14,pod,mlflow-86855856c4-qr2hp,11.0,2145.0
2026-09-22 09:13:17,node,fedroom-cluster-control-plane,86.0,1358.0
2026-09-22 09:13:17,node,fedroom-cluster-worker,35.0,2984.0
2026-09-22 09:13:17,node,fedroom-cluster-worker2,85.0,989.0
2026-09-22 09:13:17,pod,coordinator-64984cccbc-qwjpv,3.0,173.0
2026-09-22 09:13:17,pod,fedroom-clients-0-z8f6m,23.0,297.0
2026-09-22 09:13:17,pod,minio-669c7f68f7-czvtl,1.0,113.0
2026-09-22 09:13:17,pod,mlflow-86855856c4-qr2hp,11.0,2145.0
2026-09-22 09:13:20,node,fedroom-cluster-control-plane,82.0,1356.0
2026-09-22 09:13:20,node,fedroom-cluster-worker,42.0,2990.0
2026-09-22 09:13:20,node,fedroom-cluster-worker2,53.0,1214.0
2026-09-22 09:13:20,pod,coordinator-64984cccbc-qwjpv,9.0,179.0
2026-09-22 09:13:20,pod,fedroom-clients-0-z8f6m,86.0,544.0
2026-09-22 09:13:20,pod,minio-669c7f68f7-czvtl,1.0,115.0
2026-09-22 09:13:20,pod,mlflow-86855856c4-qr2hp,11.0,2145.0
2026-09-22 09:13:23,node,fedroom-cluster-control-plane,82.0,1356.0
2026-09-22 09:13:23,node,fedroom-cluster-worker,42.0,2990.0
2026-09-22 09:13:23,node,fedroom-cluster-worker2,53.0,1214.0
2026-09-22 09:13:23,pod,coordinator-64984cccbc-qwjpv,9.0,179.0
2026-09-22 09:13:23,pod,fedroom-clients-0-z8f6m,86.0,544.0
2026-09-22 09:13:23,pod,minio-669c7f68f7-czvtl,1.0,115.0
2026-09-22 09:13:23,pod,mlflow-86855856c4-qr2hp,11.0,2145.0
2026-09-22 09:13:26,node,fedroom-cluster-control-plane,82.0,1356.0
2026-09-22 09:13:26,node,fedroom-cluster-worker,42.0,2990.0
2026-09-22 09:13:26,node,fedroom-cluster-worker2,53.0,1214.0
2026-09-22 09:13:26,pod,coordinator-64984cccbc-qwjpv,9.0,179.0
2026-09-22 09:13:26,pod,fedroom-clients-0-z8f6m,86.0,544.0
2026-09-22 09:13:26,pod,minio-669c7f68f7-czvtl,1.0,115.0
2026-09-22 09:13:26,pod,mlflow-86855856c4-qr2hp,11.0,2145.0
2026-09-22 09:13:29,node,fedroom-cluster-control-plane,82.0,1356.0
2026-09-22 09:13:29,node,fedroom-cluster-worker,42.0,2990.0
2026-09-22 09:13:29,node,fedroom-cluster-worker2,53.0,1214.0
2026-09-22 09:13:29,pod,coordinator-64984cccbc-qwjpv,9.0,179.0
2026-09-22 09:13:29,pod,fedroom-clients-0-z8f6m,86.0,544.0
2026-09-22 09:13:29,pod,minio-669c7f68f7-czvtl,1.0,115.0
2026-09-22 09:13:29,pod,mlflow-86855856c4-qr2hp,11.0,2145.0
2026-09-22 09:13:32,node,fedroom-cluster-control-plane,82.0,1356.0
2026-09-22 09:13:32,node,fedroom-cluster-worker,42.0,2990.0
2026-09-22 09:13:32,node,fedroom-cluster-worker2,53.0,1214.0
2026-09-22 09:13:32,pod,coordinator-64984cccbc-qwjpv,9.0,179.0
2026-09-22 09:13:32,pod,fedroom-clients-0-z8f6m,86.0,544.0
2026-09-22 09:13:32,pod,minio-669c7f68f7-czvtl,1.0,115.0
2026-09-22 09:13:32,pod,mlflow-86855856c4-qr2hp,11.0,2145.0
2026-09-22 09:13:35,node,fedroom-cluster-control-plane,80.0,1357.0
2026-09-22 09:13:35,node,fedroom-cluster-worker,31.0,2990.0
2026-09-22 09:13:35,node,fedroom-cluster-worker2,17.0,1215.0
2026-09-22 09:13:35,pod,coordinator-64984cccbc-qwjpv,4.0,180.0
2026-09-22 09:13:35,pod,fedroom-clients-0-z8f6m,1.0,544.0
2026-09-22 09:13:35,pod,minio-669c7f68f7-czvtl,1.0,115.0
